Artist and Title,Streams,Daily
Beyoncé - AMERICA HAS A PROBLEM,149297103,98505.0
Alan Walker - Spectre,149282178,12208.0
Hugo & Guilherme - Meu Número,149255560,56961.0
Dedublüman - Belki,149132111,114155.0
Mc Paiva ZS - Bagulho Louco,148997809,130974.0
Mc Jacaré - Vento Forte,148775238,87803.0
Yeat - Poppin,148379564,111501.0
Giveon - Lost Me,148307288,126944.0
Mahmood - Brividi,148144556,48491.0
Lojay - Monalisa,148119254,165868.0
Dove Cameron - Breakfast,147768306,127685.0
BIBI - BIBI Vengeance,147689083,143676.0
Lainey Wilson - Heart Like A Truck,147456307,189945.0
SZA - Used,147423465,185537.0
NIKI - Take A Chance With Me,147395524,510421.0
Dj LK da Escócia - Tubarão Te Amo,147330334,54888.0
Juice WRLD - Girl Of My Dreams,146543071,54992.0
A1 x J1 - Night Away (Dance),146429481,61484.0
Sabrina Carpenter - because i liked a boy,146427933,540053.0
SiM - The Rumbling,146080245,118650.0
Eminem - Kings Never Die,146028453,35692.0
Kendrick Lamar - Silent Hill,145999102,84658.0
Kadu Martins - Novinha do Onlyfans (Tchan Ran Tchan Tchan),145825874,68295.0
UZI - SENIN UGRUNA,145709978,151793.0
The Weeknd - How Do I Make You Love Me?,145594688,67199.0
B.I - BTBT,145584144,107495.0
Myke Towers - ULALA (OOH LA LA),145513280,55104.0
MC Rogerinho - Tchuco Nela,145355247,41091.0
aespa - Illusion,145343243,123493.0
Red Velvet - Feel My Rhythm,144998807,64963.0
NIKI - High School in Jakarta,144889108,111087.0
SEVENTEEN - Darl+ing,144807958,141373.0
Laddi Chahal - Rubicon Drill,144729087,155306.0
4*TOWN (From Disney and Pixar’s Turning Red) - Nobody Like U,144232387,76274.0
Labrinth - I’m Tired,144134225,68929.0
Lasso - Ojos Marrones,143628693,104100.0
Güneş - Suçlarımdan Biri,143319816,99588.0
Morat - 506,142828199,151749.0
Marília Mendonça - Te Amo Demais,142565174,46660.0
GOT the beat - Step Back,142523096,58486.0
Supermode - Tell Me Why,142348543,280011.0
Israel & Rodolffo - Nem Namorado e Nem Ficante,142342734,19924.0
Lil Durk - What Happened To Virgil,142082466,64241.0
SDM - Bolide allemand,141293193,250093.0
Israel & Rodolffo - Perdoou Nada,141174880,49698.0
Calvin Harris - Stay With Me,140742720,51194.0
Drake - Hours In Silence,140406106,180495.0
Ion Miles - Powerade,140284066,85515.0
Lil Yachty - Poland,140236364,61294.0
Los Farmerz - Hublot,140123838,158089.0
Ak4:20 - Me Arrepentí,139936030,81635.0
Gusttavo Lima - Fala Mal de Mim,139910982,75142.0
Drake - Broke Boys,139896664,86618.0
SZA - Seek & Destroy,139483300,135383.0
Suara Kayu - Kembali Pulang,139451412,333102.0
Juice WRLD - Wandered To LA,139311075,35373.0
Matheus & Kauan - Basiquinho,138719004,43638.0
OFFICIAL HIGE DANDISM - ミックスナッツ,138518628,104113.0
SHADXWBXRN - PRINCE OF DARKNESS,138160285,96269.0
Shouse - Won't Forget You (Edit),138144291,91340.0
BTS - For Youth,137954849,76579.0
Nardo Wick - Dah Dah DahDah,137864757,117624.0
Montell Fish - Destroy Myself Just For You,137855428,223757.0
Felipe e Rodrigo - Média Boa,137746943,88459.0
Tate McRae - chaotic,137730367,87426.0
Kelvin Jones - Love to Go,137012902,41917.0
Rema - Soundgasm,136709613,124787.0
SZA - Special,136358000,192587.0
MC Braz - Kikando e Me Olhando,136225205,86211.0
The Weeknd - Gasoline,135938512,106826.0
Gloria Groove - VERMELHO,135833327,59361.0
Rosa Linn - SNAP,135533366,63476.0
Henrique & Juliano - Evento Cancelado,135528183,47176.0
Tulus - Diri,135381927,129365.0
Tiakola - Meuda,135318132,120804.0
ZODIVK - Devil Eyes,135000183,139701.0
El Jordan 23 - Bailando,134939226,88752.0
Ezhel - Nerdesin,134825861,75120.0
Burna Boy - Alone,134798769,112948.0
Sigala - Melody,134245763,65736.0
Kungs - Clap Your Hands,133999868,77674.0
Tom Odell - Another Love,133398116,195915.0
BoyWithUke - Understand,133396179,106521.0
Alonzo - TOUT VA BIEN,133387906,53743.0
Juice WRLD - In My Head,133264016,90099.0
King Von - Don't Play That,132871888,91728.0
GIMS - SEYA,132541789,648014.0
Semicenk - Unutmak Öyle Kolay Mı Sandın,132492123,104122.0
JBEE - Next Up,132321984,82518.0
Yago Oproprio - Imprevisto,132106154,232870.0
Gerardo Coronel - Te Felicito,131686491,104548.0
The 1975 - I'm In Love With You,131580702,120887.0
Jengi - Bel Mercy,130831731,115135.0
MC Rogerinho - Botadinha Saliente,130808489,47897.0
ANOTR - Relax My Eyes,130232501,311986.0
Noah Kahan - Homesick,130228006,221951.0
(G)I-DLE - MY BAG,130145659,105618.0
Soolking - Balader,130117829,98106.0
El Alfa - Los Aparatos,129684062,172293.0
Burna Boy - It's Plenty,129511364,112238.0
NIKI - Oceans & Engines,129440604,195242.0
Metro Boomin - Umbrella,129362504,129071.0
Fred again.. - Jungle,129132257,188878.0
Øneheart - snowfall (Slowed + Reverb),128918601,190387.0
Paulo e Nathan - Acabei de Terminar,128448386,32723.0
Future - I'M ON ONE,127974767,62083.0
Russ Millions - Reggae & Calypso (Russ Millions x Buni x YV),127720337,52531.0
Stromae - L’enfer,127511208,65942.0
Mitraz - Akhiyaan,127472991,123929.0
Lil Mabu - NO SNITCHING,127246500,91973.0
"KK - Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",127049400,164677.0
Feid - Castigo,126619840,100146.0
Whitney Houston - How Will I Know,126191828,70338.0
Daddy Yankee - BOMBÓN,126101063,73704.0
Luan Santana - CORAÇÃO CIGANO,126095788,82161.0
Xantesha - SUNRISE (Slowed + Reverb),125930242,143564.0
TINI - Fantasi,125919080,53170.0
Montell Fish - Bathroom,125744032,436120.0
Izzamuzzic - Shootout,125609967,104859.0
Montell Fish - Talk 2 Me,125558429,153100.0
Paul Partohap - P.S. I LOVE YOU,125555789,120482.0
Red Hot Chili Peppers - Black Summer,125510256,62352.0
Beyoncé - COZY,125345659,92120.0
ATE - Diğer Yarım,124842689,87586.0
Beyoncé - I'M THAT GIRL,124831898,94590.0
Taylor Swift - Dear Reader,124717415,69666.0
Mc Don Juan - EU VOU COM CARINHO ELA QUER COM FORÇA,124628003,27713.0
La Joaqui - Butakera,124576066,52326.0
Chris Lebron - Desde Mis Ojos,124285960,95386.0
BLACKPINK - The Happiest Girl,124255122,84328.0
Future - LOVE YOU BETTER,123811197,138856.0
Mora - ESCALOFRÍOS,123762094,240474.0
Mario G klau - Semata Karenamu,123555042,70105.0
SleazyWorld Go - Sleazy Flow,123473086,87548.0
Guilherme & Benuto - Vagabundo Chora,123287336,15558.0
Justin Bieber - Honest,122599343,49780.0
charlieonnafriday - Enough,122364714,113320.0
Post Malone - Wrapped Around Your Finger,122318507,103552.0
OAFF - Doobey,122238380,43726.0
Drake - Jumbotron Shit Poppin,122072082,125427.0
Victony - Soweto,121754807,221752.0
Vicco - Nochentera,121644205,98545.0
Siddhartha - 00:00,121344046,163196.0
Kygo - Woke Up in Love,121055791,117676.0
Juice WRLD - Sometimes,120459313,79510.0
Lvbel C5 - GELMEZSEN GELME,120312772,102922.0
The Weeknd - Best Friends,120301689,50421.0
Fivio Foreign - City of Gods,120258011,37418.0
"Thalapathy Vijay - Ranjithame (From ""Varisu"")",119739147,90194.0
"Kanishk Seth - Rangisari (From ""Jugjugg Jeeyo"")",119722798,86273.0
Yuridia - ¿Y Qué Tal Si Funciona?,119576448,156288.0
De La Ghetto - Loco Por Perrearte,119569134,45336.0
Taylor Swift - Glitch,119509859,60662.0
Drake - BackOutsideBoyz,119499700,68538.0
Duke & Jones - Jiggle Jiggle,119451703,39865.0
Yuuri - シャッター,119135040,65446.0
phonk.me - GHOST!,119013678,174139.0
NATTI NATASHA - Mayor Que Usted,118996200,35295.0
Dikshant - Aankhon Se Batana,118873953,133867.0
AP Dhillon - Dil Nu,118598869,130973.0
Lazza - USCITO DI GALERA,118429037,70324.0
Ziva Magnolya - Pilihan Yang Terbaik,118345091,121197.0
Ellie Goulding - Lights,118332459,118800.0
ENHYPEN - Tamed-Dashed,118313316,100670.0
Fujii Kaze - Matsuri,117862155,138854.0
Latto - Big Energy,117682576,61516.0
Veigh - Vida Chique,117648943,90480.0
Julión Álvarez y su Norteño Banda - Fuentes De Ortiz,117618687,158731.0
Lainey Wilson - Watermelon Moonshine,117415273,250587.0
DJ AK BR - Melodia Alucinógena,117385515,41825.0
Gen Hoshino - Comedy,117193670,82344.0
Dean Lewis - Hurtless,117192426,109049.0
AVA - VETRI NERI,117035773,114636.0
cakal - İmdat,116966648,57895.0
venbee - messy in heaven,116602139,91394.0
aespa - Dreams Come True,116516825,64231.0
LE SSERAFIM - Blue Flame (2023 Ver.),116298868,121158.0
Wisin - Buenos Días,115799031,42258.0
J Balvin - Sigue,115645363,25875.0
Mc Gabzin - Simplesmente Ela,115415307,52237.0
Rito Riba - Heer Ranjha,115358859,109903.0
Ado - Backlight,115340512,128722.0
Emilia - cuatro veinte,115268001,69781.0
mgk - emo girl,115205466,59802.0
ROSALÍA - CANDY,115170111,47314.0
Oscu - Numero 1,114872952,18967.0
Higuchi Ai - 悪魔の子,114825552,100462.0
Alexander Stewart - blame's on me,114564803,131077.0
Zé Felipe - Bandido,114507010,19570.0
Fuerza Regida - Modo Maldito,113793375,156978.0
Aditya Rikhari - Samjho Na,113622498,185889.0
Lil Baby - California Breeze,113611792,81496.0
BLACKPINK - Yeah Yeah Yeah,113484802,71882.0
Lauri Garcia - Miel,113384777,46553.0
Reality Club - Anything You Want,113305121,142184.0
Baby Gang - Mentalité,112931009,210012.0
Wyatt Flores - Please Don't Go,112907500,228897.0
Fireboy DML - Bandana,112560851,127519.0
Mc Delux - Se Voce Nao Quer Passa a Vez,112170241,151583.0
ZEG P - FADE UP,112039077,55111.0
BLACKPINK - Ready For Love,112001706,78931.0
Hailey Whitters - Everything She Ain’t,111421263,88389.0
BoyWithUke - Long Drives,111209242,63617.0
ROSALÍA - LA COMBI VERSACE,111172885,113796.0
Brett Young - Lady,111113762,43142.0
Ivan Cornejo - Está Dañado,111015207,134987.0
Leony - Remedy,110985918,42590.0
aespa - Girls,110973361,89728.0
Morat - Segundos Platos,110961956,183740.0
Codiciado - Vamos Aclarando Muchas Cosas,110644670,156404.0
Maria Marçal - Deserto (Ao Vivo),110584819,166228.0
Kx5 - Escape,110411129,105973.0
David Kushner - Burn,110306610,200730.0
Bruno & Denner - Cavalo de Pau,110001391,24021.0
SEVENTEEN - _WORLD,109973245,102474.0
Sia - Unstoppable,109903450,104112.0
Fireboy DML - Peru,109820052,65259.0
Liaze - PARADISE (MIT DIR),109667564,57444.0
Henrique & Juliano - Mais Amor E Menos Drama,109273509,154314.0
Chuy Lizarraga y Su Banda Tierra Sinaloense - Partido En Dos,109122196,130717.0
Nicki Minaj - Seeing Green,109015154,40879.0
Henrique & Juliano - Meu Amor,108913474,148548.0
Camilo - Pegao,108738682,54684.0
charlieonnafriday - After Hours,108553849,85648.0
Metro Boomin - Metro Spider,108455988,104307.0
Avril Lavigne - Bite Me,108244114,48904.0
Stray Kids - Charmer,108200255,88455.0
Beyoncé - SUMMER RENAISSANCE,108031313,58637.0
Beyoncé - PURE/HONEY,108000908,83023.0
MC K.K - Agudo Mágico 3,107928499,95679.0
Trueno - SOLO POR VOS,107752709,208486.0
Zeynep Bastık - Ara,107079481,57405.0
Noah Kahan - Orange Juice,107005877,258174.0
Imagine Dragons - Lonely,106981042,66807.0
Brent Faiyaz - WASTING TIME (FEAT. DRAKE & THE NEPTUNES),106747705,45183.0
Emilia - intoxicao,106426349,103846.0
Marco Antonio Solís - Será Mejor Que Te Vayas,105809445,81067.0
Feid - Le Pido a DIOS,105775210,144278.0
Becky Hill - Remember,105532175,52507.0
Mon Laferte - Antes De Ti,105335359,98140.0
Ado - 私は最強,105128620,85107.0
Lazza - PANICO,104935529,83604.0
Metro Boomin - On Time,104473588,69783.0
RealestK - Love Me,104070021,144033.0
Kendrick Lamar - Savior,104056846,64003.0
Silvestre Dangond - Justicia,103887280,33903.0
Lauty Gram - Vida Gangster,103671226,45598.0
Jovem Dionisio - ACORDA PEDRINHO,103594461,34630.0
Trueno - PANAMA,103541750,76596.0
Maher Zain - Rahmatun Lil'Alameen,103474171,85481.0
Ava Max - Million Dollar Baby,103198802,77231.0
KAMRAD - I Believe,103081643,54396.0
The Weeknd - I Heard You’re Married,102431178,31730.0
Anitta - Girl From Rio,102356393,18437.0
SZA - SOS,102340834,93944.0
Joji - YUKON (INTERLUDE),102214766,63778.0
Güneş - NKBİ,102003458,62664.0
Metro Boomin - Feel The Fiyaaaah,101963230,126199.0
Fred again.. - leavemealone,101871848,551706.0
Velet - Aşk Sadece Anlayana,101667153,47625.0
Dhruv - moonlight,101502473,67647.0
Ziva Magnolya - Peri Cintaku,101486914,86639.0
Gazo - FLEURS,101302569,72705.0
Morat - Llamada Perdida,101292327,74971.0
The Weeknd - Here We Go… Again,101259417,39077.0
ROSALÍA - CHICKEN TERIYAKI,101047951,38922.0
Alan Walker - Force,100976818,6809.0
Tream - LEBENSLANG,100878105,88059.0
ENHYPEN - Blessed-Cursed,100813972,88767.0
Nemzzz - 2MS,100662486,197212.0
Wisin - Emojis de Corazones,100584441,14769.0
Central Cee - Eurovision,100553779,91342.0
Maria Becerra - LA NENA DE ARGENTINA,100342219,80668.0
Yuuri - かくれんぼ,100283696,31068.0
keshi - SOMEBODY,100257450,62327.0
Dedublüman - Belki,100163151,
